week,icb,synthetic_dgp_version,resp_111_calls,bed_occupancy,dtoc_patients,ae_type1_attendances,ed_4hr_breach_count,ambulance_category_red_calls,elective_admissions,elective_cancellations,acute_admissions_nonelective,total_discharges,staff_absence_rate_pct,critical_care_occupancy_pct,mental_health_inpatient_beds_occ_pct,delayed_transfers_ge_21_days,ooh_primary_care_contacts,community_crisis_team_contacts,gp_same_day_booking_rate_pct,nhs_111_online_assessments_completed,social_care_package_delays_new,infection_isolation_beds_occupied,mean_los_acute_days,winter_pressure_index_demo
93,NHS Birmingham and Solihull ICB,2026.04.5,17.0,85.96599860981867,6.0,812.0,55.0,44.0,323.0,8.0,499.0,806.0,5.656236977356438,74.636265880226,76.82030411057946,40.0,1203.0,234.0,40.744658841213656,1813.0,38.0,14.0,4.705457243995647,3.1511060519433274
94,NHS Birmingham and Solihull ICB,2026.04.5,23.0,93.6385362884893,2.0,842.0,58.0,30.0,373.0,3.0,483.0,837.0,4.872074152996758,74.32548874589624,83.00397784873462,43.0,1228.0,237.0,40.184176404464466,1874.0,33.0,20.0,5.49307475437642,4.736935704642942
95,NHS Birmingham and Solihull ICB,2026.04.5,37.0,87.03623921642044,3.0,859.0,87.0,29.0,342.0,40.0,542.0,918.0,4.796291554156754,73.4143607111284,79.97647888397499,51.0,1217.0,212.0,39.48262158634474,1785.0,25.0,18.0,5.236804351451362,3.02120838036355
96,NHS Birmingham and Solihull ICB,2026.04.5,20.0,92.01861907239356,8.0,774.0,85.0,27.0,331.0,30.0,511.0,826.0,4.956951767709205,73.62855001151367,81.02957677225335,40.0,1291.0,233.0,38.472463081698216,1752.0,33.0,19.0,5.6946500874656625,3.7283706462713564
97,NHS Birmingham and Solihull ICB,2026.04.5,23.0,90.44512197014156,1.0,808.0,78.0,45.0,338.0,29.0,592.0,900.0,5.706877792290428,73.64805801654948,76.26873927675888,23.0,1223.0,209.0,43.3545775521666,1874.0,46.0,20.0,5.127670332930711,3.5887392157415654
98,NHS Birmingham and Solihull ICB,2026.04.5,21.0,82.5659456686628,2.0,815.0,66.0,46.0,285.0,42.0,520.0,757.0,3.6225052043723123,75.09897517265219,71.44973835930654,32.0,1146.0,227.0,38.564888463345504,1950.0,45.0,17.0,5.177592666888536,3.4598524779490183
99,NHS Birmingham and Solihull ICB,2026.04.5,25.0,86.89561576858974,2.0,787.0,71.0,49.0,411.0,,473.0,842.0,5.386398506369058,66.649283200668,82.6219816095568,39.0,1168.0,216.0,46.49522726774028,1919.0,36.0,20.0,5.521776571808021,4.439633615553054
100,NHS Birmingham and Solihull ICB,2026.04.5,28.0,83.46223430860182,4.0,843.0,72.0,31.0,313.0,18.0,467.0,795.0,5.370116777885836,70.34642455100871,73.21079929225553,32.0,1308.0,167.0,44.51701195909689,1785.0,13.0,14.0,5.822264759705041,3.0571803222675014
101,NHS Birmingham and Solihull ICB,2026.04.5,32.0,89.28440405494368,4.0,857.0,72.0,32.0,336.0,,508.0,787.0,4.439354759980587,75.6088787985821,73.98724075248678,57.0,1135.0,196.0,41.16906735307943,1866.0,19.0,17.0,5.129428600461818,2.882567443020739
102,NHS Birmingham and Solihull ICB,2026.04.5,,88.53876154787548,1.0,781.0,42.0,38.0,309.0,13.0,424.0,698.0,3.988029274938724,69.37732921943163,77.5597686478148,39.0,1184.0,224.0,41.80890456148051,1838.0,26.0,20.0,5.485514582940462,3.8782778175231347
103,NHS Birmingham and Solihull ICB,2026.04.5,7.0,83.18962671536589,5.0,857.0,66.0,41.0,371.0,29.0,492.0,893.0,3.000449047097654,67.56850938273246,81.46436575799842,10.0,1203.0,235.0,,1602.0,12.0,15.0,5.4501884881339215,3.278439190763457
104,NHS Birmingham and Solihull ICB,2026.04.5,,81.30670592763725,1.0,754.0,66.0,36.0,359.0,22.0,472.0,855.0,2.4176453231112713,70.48393227621233,81.3843396539005,9.0,1049.0,186.0,43.58796712544964,1592.0,14.0,15.0,5.266958400376748,3.834989925695887
105,NHS Birmingham and Solihull ICB,2026.04.5,12.0,82.19931850366143,3.0,838.0,68.0,42.0,361.0,1.0,607.0,956.0,2.9182864930811045,67.58926451865322,75.38656701751545,15.0,1230.0,265.0,43.826842887894955,1783.0,35.0,15.0,5.38804757816668,3.4693871609923073
106,NHS Birmingham and Solihull ICB,2026.04.5,21.0,79.48294194461016,2.0,757.0,56.0,40.0,416.0,13.0,492.0,872.0,3.83669350721363,66.17231019374078,77.49123015932612,27.0,1127.0,242.0,42.95245434794563,1708.0,32.0,17.0,5.038354996611084,3.064851482928101
107,NHS Birmingham and Solihull ICB,2026.04.5,31.0,83.231209502872,0.0,772.0,92.0,37.0,346.0,16.0,512.0,812.0,4.488956459904692,75.33951801467587,75.93699696523423,25.0,1177.0,187.0,41.983951590524605,1893.0,38.0,7.0,5.36073303201434,3.343219039701501
108,NHS Birmingham and Solihull ICB,2026.04.5,28.0,89.61735745044507,3.0,818.0,69.0,55.0,357.0,33.0,506.0,828.0,4.260489297080443,73.43248807354304,73.23099431959466,43.0,1210.0,188.0,43.31823966791551,1682.0,19.0,18.0,4.7814485888613305,3.5593100727993887
109,NHS Birmingham and Solihull ICB,2026.04.5,17.0,85.77602847378394,1.0,788.0,73.0,44.0,403.0,15.0,483.0,895.0,3.7280593323108384,68.14209466847169,74.5155962376381,32.0,1181.0,205.0,44.148699333989065,2008.0,23.0,11.0,5.897350142344295,3.540749888947358
110,NHS Birmingham and Solihull ICB,2026.04.5,26.0,79.3916254055467,1.0,796.0,78.0,53.0,351.0,28.0,475.0,806.0,5.416301750003534,68.53359795370011,79.15832143386645,33.0,1176.0,208.0,38.75192182636832,1696.0,29.0,23.0,5.6035643284949,4.350421257100307
111,NHS Birmingham and Solihull ICB,2026.04.5,23.0,81.18373225834965,3.0,808.0,73.0,31.0,271.0,25.0,496.0,767.0,4.646923931487259,68.2791515092393,72.73592157829263,56.0,1253.0,162.0,46.05332405227995,1792.0,46.0,16.0,4.744877945844037,3.734902176022337
112,NHS Birmingham and Solihull ICB,2026.04.5,30.0,79.77851434624075,1.0,845.0,37.0,41.0,325.0,8.0,595.0,898.0,5.719432700773278,70.88292427128046,74.52550810931244,36.0,1095.0,232.0,43.8093936211818,1774.0,30.0,16.0,5.425298675621538,3.1340726627637676
113,NHS Birmingham and Solihull ICB,2026.04.5,23.0,77.5768022002966,4.0,857.0,35.0,29.0,344.0,37.0,510.0,823.0,4.284034833508973,69.79192043385268,78.67288322018337,44.0,1324.0,221.0,39.014127613084845,1858.0,10.0,20.0,4.885182914196736,4.0595083148549875
114,NHS Birmingham and Solihull ICB,2026.04.5,39.0,82.72813927928208,4.0,813.0,89.0,25.0,356.0,31.0,516.0,882.0,5.254476438789747,71.7816861140646,78.67846110699809,53.0,1242.0,203.0,39.76782086011275,1962.0,13.0,12.0,5.09324119080863,2.8011055604019255
115,NHS Birmingham and Solihull ICB,2026.04.5,27.0,85.49469287332718,2.0,797.0,88.0,58.0,382.0,36.0,570.0,942.0,4.816049599624552,74.36932716120549,83.12480632347989,41.0,1160.0,216.0,42.81281848397166,1830.0,38.0,17.0,5.372696469942128,3.89477296904971
116,NHS Birmingham and Solihull ICB,2026.04.5,36.0,94.42113506294673,5.0,858.0,87.0,34.0,349.0,55.0,605.0,956.0,4.5165008782729545,71.70755817903891,80.05585416782387,57.0,1190.0,184.0,43.07206267648288,1834.0,34.0,17.0,5.102047876385629,4.569079793396691
117,NHS Birmingham and Solihull ICB,2026.04.5,42.0,85.59974149069338,5.0,821.0,78.0,50.0,339.0,43.0,506.0,841.0,4.511304198018837,78.10429567917025,81.54115172657167,40.0,1289.0,263.0,38.89916878634018,1767.0,30.0,12.0,5.05853342623215,3.9576443265369114
118,NHS Birmingham and Solihull ICB,2026.04.5,12.0,85.22684834862073,0.0,731.0,52.0,33.0,340.0,17.0,487.0,794.0,4.092901833857651,72.03005391871768,80.73787028677295,35.0,1162.0,241.0,41.05945407444686,1872.0,11.0,16.0,4.997418392438759,3.8863931043181044
119,NHS Birmingham and Solihull ICB,2026.04.5,34.0,85.01811830555523,1.0,781.0,31.0,41.0,362.0,14.0,525.0,893.0,3.3673605706208782,64.85057516289348,75.84144569694274,40.0,1111.0,225.0,45.83137409333647,1875.0,24.0,9.0,5.130661013245896,3.722204603267864
120,NHS Birmingham and Solihull ICB,2026.04.5,29.0,78.55299432975232,0.0,771.0,75.0,43.0,295.0,24.0,540.0,828.0,4.806738334877524,73.13560922347185,73.96547396483449,38.0,1207.0,217.0,38.52107251072231,1617.0,38.0,14.0,6.114533540398001,3.788544543039666
121,NHS Birmingham and Solihull ICB,2026.04.5,15.0,85.42992125295369,0.0,767.0,54.0,32.0,325.0,20.0,497.0,834.0,3.756831026533933,76.98999452439402,81.81137467981051,12.0,1224.0,217.0,,1832.0,28.0,20.0,5.216619131746467,3.434297284481476
122,NHS Birmingham and Solihull ICB,2026.04.5,25.0,81.97837428249294,2.0,831.0,66.0,36.0,390.0,53.0,554.0,929.0,3.9815863933522335,69.35473694393342,77.09973918859713,51.0,1276.0,153.0,42.23737728539934,1736.0,27.0,17.0,4.956433867403489,3.3133124097249853
123,NHS Birmingham and Solihull ICB,2026.04.5,23.0,80.28823601472607,2.0,823.0,50.0,21.0,312.0,18.0,550.0,880.0,5.196067314495811,72.00392004070716,81.28142388479512,38.0,1170.0,183.0,45.69222885096069,1761.0,33.0,8.0,5.154724834653685,3.8396817535402348
124,NHS Birmingham and Solihull ICB,2026.04.5,10.0,85.5070339097231,1.0,837.0,50.0,44.0,327.0,21.0,548.0,792.0,5.207377179881459,67.58197530210111,74.94808664711857,30.0,1118.0,231.0,42.114726894929426,1811.0,25.0,25.0,5.0919267295497495,3.231227939804517
125,NHS Birmingham and Solihull ICB,2026.04.5,27.0,84.85572654855544,4.0,816.0,53.0,50.0,310.0,23.0,494.0,808.0,4.604264820911618,71.68997246029296,80.71916904133995,32.0,1164.0,181.0,44.977002782889606,1976.0,10.0,14.0,5.798276274045403,3.94804896328673
126,NHS Birmingham and Solihull ICB,2026.04.5,28.0,86.67416774171383,1.0,771.0,66.0,37.0,325.0,27.0,489.0,804.0,3.2432373704351045,70.7966094055628,81.0360800138056,20.0,1136.0,189.0,44.74172960175797,1692.0,28.0,13.0,5.18919854510736,3.1497944645489064
127,NHS Birmingham and Solihull ICB,2026.04.5,,81.47620928277529,6.0,748.0,64.0,42.0,387.0,29.0,487.0,856.0,4.6576887105513265,75.76708701979621,84.29664763127913,44.0,1223.0,218.0,39.46392587744839,1787.0,40.0,19.0,5.171044696103178,3.3005928879077966
128,NHS Birmingham and Solihull ICB,2026.04.5,26.0,85.37864976607135,3.0,824.0,75.0,54.0,340.0,12.0,524.0,866.0,4.745350996805092,80.45828352490804,76.4117384989304,38.0,1172.0,196.0,39.38214646811225,1782.0,14.0,16.0,5.446887533047915,3.588334071356536
129,NHS Birmingham and Solihull ICB,2026.04.5,35.0,89.75584370363,0.0,825.0,71.0,49.0,366.0,30.0,475.0,792.0,5.284382410112623,80.74842815679668,75.99023758046039,22.0,1124.0,167.0,41.91996215323833,1961.0,18.0,18.0,5.509751082699187,3.073602083235154
130,NHS Birmingham and Solihull ICB,2026.04.5,23.0,79.57600781971047,4.0,783.0,44.0,49.0,329.0,17.0,548.0,893.0,5.452695975118118,73.72474833612974,80.36082249698606,32.0,1127.0,224.0,41.819262297552115,1712.0,26.0,15.0,5.058855455089109,3.265371303640904
131,NHS Birmingham and Solihull ICB,2026.04.5,15.0,85.07357513297715,0.0,724.0,40.0,21.0,327.0,22.0,432.0,794.0,3.2968439952814976,70.70854366667811,80.46675610024005,42.0,1122.0,198.0,44.97326982614318,1708.0,24.0,12.0,5.147512606113973,3.0201789291578636
132,NHS Birmingham and Solihull ICB,2026.04.5,16.0,73.65660129880804,0.0,775.0,57.0,39.0,358.0,13.0,527.0,888.0,4.146937288662773,65.35228951333542,67.57812369490865,27.0,1285.0,189.0,42.297895073049816,1780.0,22.0,21.0,5.1802829404277615,3.081223285536735
133,NHS Birmingham and Solihull ICB,2026.04.5,,78.18270665456893,5.0,687.0,38.0,46.0,302.0,38.0,498.0,754.0,3.7003976362367608,65.87961361893845,68.74008424776545,28.0,1132.0,220.0,41.09736786051584,1754.0,38.0,20.0,5.352524532768616,3.192570876195376
134,NHS Birmingham and Solihull ICB,2026.04.5,16.0,75.92663370367676,0.0,734.0,48.0,19.0,294.0,12.0,443.0,797.0,4.083551437183157,68.05067103568925,69.34678497569304,34.0,1077.0,173.0,42.69861442048439,1717.0,29.0,12.0,4.846249496781417,2.5677144876746754
135,NHS Birmingham and Solihull ICB,2026.04.5,21.0,76.91109691519192,0.0,811.0,53.0,37.0,382.0,0.0,495.0,883.0,2.9478851081591007,64.85465641983085,76.56819429172464,17.0,1123.0,169.0,44.32572238567947,1876.0,12.0,14.0,5.00227750343078,3.5902856019994815
136,NHS Birmingham and Solihull ICB,2026.04.5,9.0,71.82138574119719,0.0,680.0,20.0,34.0,320.0,30.0,515.0,814.0,2.982103529369065,70.05596536600528,72.4375068381631,21.0,1150.0,153.0,46.253570148590455,1739.0,31.0,20.0,5.080890160209195,2.728660525819755
137,NHS Birmingham and Solihull ICB,2026.04.5,6.0,77.30710536929843,0.0,680.0,21.0,29.0,351.0,14.0,522.0,882.0,2.9738438440955797,70.50949820212497,75.91176896182314,10.0,1161.0,166.0,42.945649560997836,1767.0,26.0,8.0,4.996737906761634,2.4567959119612577
138,NHS Birmingham and Solihull ICB,2026.04.5,7.0,78.21197621618222,0.0,821.0,17.0,47.0,316.0,9.0,478.0,807.0,1.7061590884457676,69.27055732167744,77.95608681818545,47.0,1159.0,186.0,43.16074435059911,1746.0,0.0,12.0,4.684024321911474,2.802670429941546
139,NHS Birmingham and Solihull ICB,2026.04.5,15.0,80.07724372152911,0.0,711.0,29.0,27.0,306.0,25.0,428.0,713.0,3.5099642656533527,74.22260579185968,77.98092754765784,5.0,1134.0,162.0,47.66011050502464,1741.0,12.0,15.0,4.2963969489402665,2.6947592386703887
140,NHS Birmingham and Solihull ICB,2026.04.5,6.0,74.35353520364136,0.0,602.0,37.0,20.0,343.0,0.0,516.0,853.0,2.8517424000097185,63.182705898449434,70.22287118008556,25.0,1090.0,170.0,40.84513066563714,1575.0,12.0,9.0,4.585316071956324,1.8262044778112878
141,NHS Birmingham and Solihull ICB,2026.04.5,5.0,78.0989091122311,0.0,702.0,30.0,25.0,325.0,25.0,403.0,714.0,3.1597087430399444,61.28759122181369,72.79109314866858,6.0,1107.0,180.0,44.117638218716806,1779.0,0.0,11.0,4.988716589304472,2.305402005386765
142,NHS Birmingham and Solihull ICB,2026.04.5,3.0,73.14547873847351,0.0,665.0,39.0,31.0,331.0,12.0,459.0,726.0,3.3158284703666556,70.5413488286524,68.96157829273744,10.0,1094.0,159.0,44.72605180995405,1612.0,7.0,16.0,4.606857117579724,2.172627232199046
143,NHS Birmingham and Solihull ICB,2026.04.5,7.0,73.88217216760258,0.0,645.0,24.0,38.0,320.0,0.0,443.0,760.0,4.241200503708177,64.92431195848067,70.86459614583245,15.0,1031.0,199.0,37.544713313932995,1625.0,8.0,11.0,4.390704108504506,2.055441589528614
144,NHS Birmingham and Solihull ICB,2026.04.5,6.0,81.25489088432103,0.0,695.0,67.0,34.0,317.0,0.0,449.0,721.0,2.307144772207066,72.42936378928368,79.11233626844903,19.0,1046.0,179.0,42.49510491057705,1634.0,35.0,12.0,4.780014700880787,3.019770855900304
145,NHS Birmingham and Solihull ICB,2026.04.5,5.0,80.53005001229975,0.0,643.0,30.0,24.0,316.0,0.0,465.0,748.0,2.9786501441803863,60.6086248242984,71.25390507660627,13.0,1124.0,217.0,42.41892159720034,1571.0,9.0,17.0,4.7550146335314,2.088085756717612
146,NHS Birmingham and Solihull ICB,2026.04.5,10.0,71.96435683061205,0.0,672.0,38.0,18.0,323.0,5.0,425.0,734.0,2.953904825740389,65.65256189457818,73.47541635753076,0.0,1060.0,173.0,47.133579353606265,1687.0,16.0,17.0,5.135264229193283,2.5145850791627375
147,NHS Birmingham and Solihull ICB,2026.04.5,5.0,79.55787155142575,0.0,699.0,19.0,24.0,324.0,3.0,437.0,677.0,2.419032391724257,62.213856206730796,73.74826490873664,1.0,1118.0,167.0,,1692.0,17.0,17.0,4.360833853228579,2.886422646256166
148,NHS Birmingham and Solihull ICB,2026.04.5,17.0,77.75984881258225,0.0,675.0,14.0,18.0,241.0,0.0,411.0,678.0,1.3523559655102153,59.512720989095534,71.89026721126213,4.0,1069.0,172.0,46.91025266642947,1594.0,3.0,19.0,5.0311949866886625,2.010864474750243
149,NHS Birmingham and Solihull ICB,2026.04.5,8.0,73.97118919449198,0.0,590.0,20.0,21.0,324.0,0.0,489.0,764.0,2.550725840224071,64.8247830753429,73.32947913598082,34.0,1257.0,188.0,46.56307993430108,1610.0,9.0,9.0,4.95635166651348,2.6371617597048758
150,NHS Birmingham and Solihull ICB,2026.04.5,13.0,67.19806664102786,0.0,652.0,15.0,33.0,300.0,0.0,386.0,682.0,2.157076525587784,59.4256461247001,72.60202711215378,13.0,1231.0,138.0,50.47519271238914,1559.0,11.0,15.0,4.3618165540187075,2.797268866678671
151,NHS Birmingham and Solihull ICB,2026.04.5,5.0,69.32996811705665,0.0,709.0,60.0,22.0,324.0,8.0,395.0,699.0,2.1701042481652086,60.81221111226661,73.40017339228167,20.0,1100.0,135.0,50.17469296892212,1720.0,10.0,17.0,4.628138102945648,3.0183970459697025
152,NHS Birmingham and Solihull ICB,2026.04.5,14.0,73.70294635999569,0.0,620.0,14.0,19.0,277.0,10.0,485.0,758.0,2.886974643050861,58.383278875964066,75.21524207231951,3.0,1064.0,164.0,45.879891070822076,1480.0,15.0,16.0,5.208532921884242,2.7871452024726087
153,NHS Birmingham and Solihull ICB,2026.04.5,11.0,85.37266260349477,0.0,632.0,23.0,26.0,309.0,0.0,449.0,761.0,2.4134517376769473,67.89697215462408,73.620132909175,3.0,1067.0,157.0,42.12105829303211,1577.0,16.0,17.0,4.872600424803659,1.7385662146903758
154,NHS Birmingham and Solihull ICB,2026.04.5,6.0,73.20684606814083,0.0,501.0,22.0,9.0,352.0,0.0,438.0,763.0,1.4446858728828198,58.28202299136938,72.53457024750678,1.0,1017.0,133.0,47.7833400243153,1762.0,3.0,13.0,5.4468723343696,1.5482777515958304
155,NHS Birmingham and Solihull ICB,2026.04.5,7.0,75.09979331943457,0.0,573.0,20.0,10.0,278.0,0.0,433.0,692.0,1.4636587406784354,68.26588438266667,67.47432606347519,0.0,1032.0,166.0,44.195537999769925,1471.0,12.0,12.0,4.952197955001783,2.021609355656829
0,NHS Greater Manchester ICB,2026.04.5,117.0,96.85295119070318,9.0,1029.0,131.0,66.0,388.0,61.0,647.0,984.0,8.283235494562923,82.27960033371092,78.07785843191705,78.0,1404.0,306.0,34.84828599286457,2091.0,43.0,32.0,5.51222200091694,5.081811340884121
1,NHS Greater Manchester ICB,2026.04.5,110.0,94.24821008032654,2.0,996.0,106.0,51.0,402.0,52.0,675.0,1055.0,7.17314433022863,84.33156751161044,82.99524131815409,57.0,1352.0,219.0,38.448767324468605,2087.0,46.0,27.0,5.835263826804435,4.559822540227991
2,NHS Greater Manchester ICB,2026.04.5,,91.64675979624477,6.0,1042.0,106.0,46.0,395.0,36.0,613.0,1000.0,7.245861927256562,77.5926678358218,87.71983445881895,69.0,1402.0,275.0,35.56602242452409,1913.0,45.0,22.0,5.8125531897848495,4.745159113395669
3,NHS Greater Manchester ICB,2026.04.5,138.0,94.78271129618449,4.0,1037.0,126.0,72.0,407.0,51.0,654.0,1071.0,7.158483968686071,83.16978727493057,80.77135566525935,72.0,1309.0,291.0,35.327859619641586,1931.0,60.0,13.0,5.960577668375056,5.083871387574289
4,NHS Greater Manchester ICB,2026.04.5,203.0,100.23377801997248,6.0,965.0,105.0,63.0,407.0,60.0,723.0,1116.0,8.240014981291422,91.9561496638858,82.31334206008164,70.0,1298.0,293.0,36.96052353302413,1952.0,34.0,27.0,6.119245748694109,5.834745066847715
5,NHS Greater Manchester ICB,2026.04.5,,98.44763463814786,5.0,983.0,125.0,72.0,402.0,70.0,665.0,1060.0,8.074165377485642,88.4633819626078,86.72733600989784,75.0,1334.0,276.0,31.731856079943363,1954.0,57.0,32.0,5.825411320230585,5.572804297706199
6,NHS Greater Manchester ICB,2026.04.5,205.0,99.73761008051241,3.0,974.0,94.0,65.0,396.0,74.0,613.0,977.0,7.343391020096447,83.81718138386555,86.49505648647782,82.0,1287.0,279.0,37.05781004065282,2141.0,46.0,24.0,5.82926277840198,5.128373433888401
7,NHS Greater Manchester ICB,2026.04.5,191.0,94.97357553647073,6.0,1005.0,103.0,65.0,347.0,69.0,664.0,1021.0,6.723486297474884,85.0859894634867,86.30738068079025,53.0,1374.0,274.0,36.659737043896776,2048.0,65.0,25.0,5.571093479354553,5.1440760577060525
8,NHS Greater Manchester ICB,2026.04.5,193.0,99.8553262408484,5.0,982.0,131.0,58.0,398.0,,659.0,1030.0,8.34007142804808,76.57828630068202,86.01336555815047,70.0,1395.0,285.0,37.994567989704805,2181.0,53.0,23.0,5.935726173132806,5.064120023895941
9,NHS Greater Manchester ICB,2026.04.5,,87.30300864869352,5.0,1025.0,131.0,73.0,369.0,66.0,626.0,981.0,8.909805853965825,86.88627015976867,88.3737668745656,85.0,1345.0,262.0,35.94697639131806,2117.0,61.0,23.0,6.269646546795161,4.890523255228468
10,NHS Greater Manchester ICB,2026.04.5,268.0,97.6301882452936,4.0,1046.0,113.0,70.0,402.0,61.0,652.0,1053.0,7.328516959173051,83.53494215040072,84.41072223888663,69.0,1372.0,283.0,33.32369191512072,2141.0,68.0,25.0,6.134744210617244,5.361917133598964
11,NHS Greater Manchester ICB,2026.04.5,148.0,93.95920371176997,6.0,1079.0,145.0,77.0,446.0,65.0,652.0,1090.0,8.38082834958001,90.17354316583233,83.65601145419899,68.0,1300.0,252.0,34.71015354962663,2060.0,40.0,27.0,5.752524536568303,5.335890721330977
12,NHS Greater Manchester ICB,2026.04.5,182.0,94.83499860735937,5.0,1024.0,94.0,87.0,441.0,60.0,715.0,1117.0,7.494271016272055,80.45685870387845,89.7163877761277,92.0,1449.0,268.0,37.683609065952474,1991.0,67.0,24.0,5.614757050960147,6.225884740121069
13,NHS Greater Manchester ICB,2026.04.5,172.0,96.91060395781162,10.0,1062.0,84.0,69.0,406.0,77.0,670.0,1047.0,7.696011259251168,79.1835100420026,92.53194649251016,86.0,1472.0,269.0,37.40790323418626,2263.0,59.0,30.0,6.004550162391644,5.617309116784896
14,NHS Greater Manchester ICB,2026.04.5,371.0,99.66675212869663,5.0,1052.0,108.0,87.0,396.0,72.0,619.0,987.0,10.450203604755758,86.1708337512022,86.31304841494298,76.0,1464.0,304.0,33.40269626784416,2059.0,49.0,22.0,5.874113288065494,5.222983684277962
15,NHS Greater Manchester ICB,2026.04.5,263.0,97.01719423947495,6.0,1100.0,116.0,80.0,393.0,66.0,655.0,1044.0,8.689837504641831,85.09905913903448,86.53556123613185,96.0,1390.0,275.0,39.47660288339268,2170.0,61.0,31.0,6.033157644062857,6.350426759813863
16,NHS Greater Manchester ICB,2026.04.5,199.0,99.40913086726654,14.0,1071.0,135.0,74.0,384.0,62.0,692.0,1050.0,8.52666759587214,90.3299908671318,91.27685035459575,104.0,1484.0,271.0,32.383727321274726,2272.0,48.0,25.0,6.064186789810836,5.2045761223878815
17,NHS Greater Manchester ICB,2026.04.5,156.0,97.32149325247434,5.0,1041.0,123.0,75.0,421.0,56.0,660.0,1054.0,8.676550451297189,81.09186312138105,87.15078029943567,72.0,1342.0,286.0,38.05672937053612,2085.0,53.0,23.0,6.105510732872607,5.38797667265727
18,NHS Greater Manchester ICB,2026.04.5,268.0,98.10874053906818,8.0,1053.0,134.0,60.0,428.0,64.0,690.0,1125.0,8.789350955800929,86.75581604290055,93.37838145096903,75.0,1359.0,294.0,33.822726972960204,2114.0,77.0,26.0,6.192103295402496,5.186854421996606
19,NHS Greater Manchester ICB,2026.04.5,165.0,97.51327788101716,6.0,965.0,111.0,72.0,369.0,66.0,636.0,966.0,8.488624891573119,85.88848631937755,82.67965912685825,81.0,1292.0,268.0,35.00579091009296,1958.0,55.0,21.0,5.658174170941499,5.283364413822702
